QuestionId,IsTrue
56695,1
56696,1
56697,0
56698,0
56699,1
56700,0
56701,1
56702,1
56703,0
56704,1
56705,0
56706,1
56707,0
56708,0
56709,0
56710,1
56711,0
56712,1
56713,0
56714,0
56715,1
56716,1
56717,1
56718,1
56719,0
56720,1
56721,0
56722,0
56723,1
56724,1
56725,1
56726,0
56727,1
56728,0
56729,1
56730,0
56731,1
56732,0
56733,0
56734,1
56735,1
56736,1
56737,0
56738,1
56739,0
56740,0
56741,0
56742,0
56743,0
56744,0
56745,0
56746,0
56747,0
56748,0
56749,0
56750,1
56751,0
56752,0
56753,0
56754,1
56755,0
56756,1
56757,0
56758,1
56759,0
56760,0
56761,1
56762,1
56763,0
56764,0
56765,0
56766,1
56767,0
56768,0
56769,1
56770,1
56771,1
56772,0
56773,1
56774,1
56775,1
56776,0
56777,1
56778,0
56779,0
56780,1
56781,1
56782,0
56783,0
56784,1
56785,0
56786,1
56787,1
56788,0
56789,0
56790,0
56791,0
56792,0
56793,0
56794,0
56795,0
56796,0
56797,1
56798,1
56799,1
56800,0
56801,0
56802,0
56803,0
56804,1
56805,0
56806,1
56807,0
56808,0
56809,1
56810,1
56811,0
56812,0
56813,1
56814,0
56815,0
56816,0
56817,1
56818,0
56819,0
56820,1
56821,0
56822,0
56823,1
56824,1
56825,0
56826,0
56827,0
56828,1
56829,0
56830,0
56831,0
56832,1
56833,0
56834,1
56835,1
56836,1
56837,0
56838,1
56839,0
56840,1
56841,0
56842,0
56843,1
56844,0
56845,0
56846,0
56847,0
56848,1
56849,0
56850,1
56851,0
56852,0
56853,1
56854,1
56855,0
56856,0
56857,0
56858,0
56859,0
56860,0
56861,0
56862,0
56863,0
56864,1
56865,1
56866,0
56867,1
56868,1
56869,0
56870,1
56871,1
56872,1
56873,1
56874,1
56875,0
56876,0
56877,1
56878,0
56879,1
56880,1
56881,1
56882,1
56883,1
56884,1
56885,0
56886,1
56887,0
56888,1
56889,0
56890,1
56891,0
56892,1
56893,1
56894,1
56895,1
56896,1
56897,1
56898,1
56899,0
56900,0
56901,1
56902,0
56903,1
56904,0
56905,1
56906,1
56907,1
56908,0
56909,1
56910,1
56911,0
56912,1
56913,0
56914,0
56915,0
56916,1
56917,0
56918,0
56919,1
56920,0
56921,1
56922,1
56923,0
56924,0
56925,1
56926,0
56927,0
56928,1
56929,1
56930,0
56931,0
56932,0
56933,1
56934,1
56935,1
56936,0
56937,0
56938,0
56939,1
56940,0
56941,0
56942,1
56943,0
56944,1
56945,1
56946,0
56947,1
56948,0
56949,1
56950,0
56951,0
56952,0
56953,1
56954,1
56955,0
56956,1
56957,0
56958,0
56959,1
56960,1
56961,0
56962,1
56963,0
56964,0
56965,0
56966,0
56967,0
56968,0
56969,0
56970,0
56971,1
56972,1
56973,0
56974,1
56975,1
56976,1
56977,0
56978,1
56979,0
56980,1
56981,0
56982,1
56983,0
56984,1
56985,1
56986,0
56987,1
56988,0
56989,1
56990,0
56991,0
56992,0
56993,1
56994,0
56995,0
56996,0
56997,1
56998,0
56999,1
57000,0
57001,0
57002,0
57003,0
57004,0
57005,0
57006,1
57007,0
57008,1
57009,1
57010,1
57011,0
57012,0
57013,1
57014,0
57015,0
57016,0
57017,1
57018,0
57019,0
57020,1
57021,0
57022,0
57023,0
57024,1
57025,1
57026,1
57027,1
57028,0
57029,1
57030,0
57031,1
57032,1
57033,0
57034,1
57035,0
57036,1
57037,0
57038,0
57039,1
57040,0
57041,1
57042,0
57043,1
57044,0
57045,0
57046,0
57047,1
57048,0
57049,0
57050,1
57051,1
57052,1
57053,0
57054,0
57055,0
57056,1
57057,0
57058,1
57059,1
57060,0
57061,0
57062,0
57063,1
57064,1
57065,1
57066,0
57067,1
57068,1
57069,1
57070,0
57071,1
57072,0
57073,0
57074,0
57075,0
57076,0
57077,0
57078,0
57079,0
57080,1
57081,0
57082,0
57083,0
57084,0
57085,1
57086,1
57087,1
57088,0
57089,0
57090,0
57091,0
57092,1
57093,1
57094,0
57095,1
57096,0
57097,1
57098,0
57099,1
57100,0
57101,1
57102,1
57103,0
57104,0
57105,0
57106,0
57107,1
57108,1
57109,0
57110,1
57111,0
57112,1
57113,0
57114,1
57115,0
57116,1
57117,0
57118,0
57119,0
57120,0
57121,0
57122,1
57123,0
57124,1
57125,1
57126,1
57127,1
57128,0
57129,1
57130,0
57131,1
57132,1
57133,1
57134,1
57135,0
57136,1
57137,0
57138,1
57139,1
57140,0
57141,0
57142,0
57143,1
57144,1
57145,0
57146,1
57147,1
57148,0
57149,0
57150,1
57151,0
57152,0
57153,0
57154,1
57155,1
57156,1
57157,1
57158,1
57159,1
57160,0
57161,0
57162,1
57163,1
57164,0
57165,1
57166,1
57167,0
57168,1
57169,0
57170,0
57171,1
57172,1
57173,0
57174,1
57175,1
57176,0
57177,0
57178,0
57179,1
57180,1
57181,0
57182,1
57183,1
57184,1
57185,0
57186,1
57187,1
57188,1
57189,0
57190,0
57191,1
57192,0
57193,1
57194,0
57195,1
57196,0
57197,0
57198,0
57199,0
57200,0
57201,1
57202,0
57203,1
57204,0
57205,0
57206,0
57207,0
57208,0
57209,0
57210,1
57211,0
57212,0
57213,0
57214,1
57215,1
57216,1
57217,1
57218,1
57219,0
57220,0
57221,0
57222,1
57223,1
57224,0
57225,0
57226,1
57227,0
57228,0
57229,0
57230,0
57231,0
57232,1
57233,0
57234,1
57235,0
57236,1
57237,0
57238,0
57239,1
57240,1
57241,0
57242,0
57243,0
57244,0
57245,0
57246,1
57247,1
57248,1
57249,0
57250,1
57251,1
57252,0
57253,1
57254,1
57255,0
57256,1
57257,1
57258,0
57259,1
57260,0
57261,0
57262,0
57263,1
57264,1
57265,1
57266,0
57267,1
57268,0
57269,1
57270,1
57271,0
57272,0
57273,0
57274,1
57275,1
57276,0
57277,0
57278,1
57279,0
57280,0
57281,0
57282,0
57283,0
57284,0
57285,1
57286,0
57287,0
57288,0
57289,1
57290,0
57291,0
57292,0
57293,1
57294,1
57295,1
57296,0
57297,0
57298,0
57299,1
57300,0
57301,0
57302,0
57303,1
57304,0
57305,1
57306,0
57307,1
57308,1
57309,1
57310,0
57311,0
57312,0
57313,0
57314,0
57315,0
57316,1
57317,1
57318,0
57319,1
57320,1
57321,0
57322,1
57323,0
57324,0
57325,1
57326,1
57327,1
57328,1
57329,0
57330,1
57331,1
57332,1
57333,0
57334,0
57335,0
57336,1
57337,0
57338,0
57339,0
57340,0
57341,0
57342,0
57343,1
57344,1
57345,0
57346,0
57347,1
57348,1
57349,1
57350,0
57351,1
57352,1
57353,0
57354,0
57355,0
57356,0
57357,0
57358,0
57359,1
57360,1
57361,1
57362,0
57363,0
57364,1
57365,1
57366,0
57367,1
57368,0
57369,1
57370,1
57371,1
57372,0
57373,0
57374,0
57375,0
57376,1
57377,0
57378,0
57379,1
57380,1
57381,0
57382,1
57383,1
57384,0
57385,1
57386,1
57387,1
57388,1
57389,1
57390,0
57391,0
57392,0
57393,0
57394,1
57395,1
57396,1
57397,0
57398,0
57399,0
57400,0
57401,1
57402,0
57403,0
57404,0
57405,1
57406,0
57407,0
57408,0
57409,1
57410,0
57411,0
57412,0
57413,1
57414,0
57415,1
57416,1
57417,1
57418,0
57419,0
57420,1
57421,1
57422,0
57423,1
57424,0
57425,0
57426,0
57427,0
57428,1
57429,1
57430,0
57431,1
57432,0
57433,1
57434,0
57435,0
57436,1
57437,1
57438,1
57439,0
57440,0
57441,1
57442,1
57443,0
57444,0
57445,0
57446,0
57447,1
57448,1
57449,0
57450,1
57451,0
57452,1
57453,1
57454,0
57455,1
57456,0
57457,0
57458,1
57459,1
57460,0
57461,0
57462,0
57463,0
57464,1
57465,0
57466,0
57467,0
57468,1
57469,0
57470,1
57471,1
57472,0
57473,1
57474,0
57475,0
57476,1
57477,0
57478,0
57479,0
57480,0
57481,0
57482,1
57483,0
57484,1
57485,0
57486,0
57487,0
57488,1
57489,0
57490,1
57491,1
57492,0
57493,0
57494,1
57495,0
57496,0
57497,0
57498,0
57499,0
57500,1
57501,0
57502,0
57503,1
57504,1
57505,0
57506,1
57507,1
57508,1
57509,0
57510,1
57511,0
57512,1
57513,1
57514,0
57515,1
57516,0
57517,0
57518,1
57519,1
57520,0
57521,0
57522,1
57523,0
57524,0
57525,0
57526,1
57527,0
57528,1
57529,0
57530,1
57531,0
57532,1
57533,1
57534,0
57535,0
57536,1
57537,1
57538,1
57539,1
57540,0
57541,0
57542,1
57543,1
57544,0
57545,1
57546,0
57547,1
57548,0
57549,1
57550,1
57551,0
57552,1
57553,1
57554,1
57555,1
57556,0
57557,1
57558,1
57559,1
57560,1
57561,0
57562,0
57563,0
57564,0
57565,0
57566,1
57567,1
57568,0
57569,0
57570,0
57571,0
57572,0
57573,0
57574,1
57575,0
57576,1
57577,0
57578,0
57579,0
57580,0
57581,1
57582,0
57583,0
57584,0
57585,0
57586,0
57587,0
57588,0
57589,1
57590,0
57591,0
57592,1
57593,1
57594,1
57595,1
57596,0
57597,1
57598,1
57599,1
57600,0
57601,0
57602,0
57603,1
57604,0
57605,0
57606,0
57607,1
57608,1
57609,1
57610,1
57611,0
57612,0
57613,0
57614,1
57615,1
57616,0
57617,1
57618,1
57619,0
57620,0
57621,0
57622,1
57623,1
57624,1
57625,0
57626,0
57627,1
57628,0
57629,0
57630,1
57631,1
57632,1
57633,0
57634,0
57635,1
57636,1
57637,0
57638,1
57639,1
57640,0
57641,0
57642,0
57643,0
57644,0
57645,0
57646,1
57647,0
57648,0
57649,1
57650,0
57651,1
57652,0
57653,0
57654,0
57655,1
57656,0
57657,0
57658,0
57659,1
57660,0
57661,1
57662,0
57663,1
57664,1
57665,0
57666,0
57667,0
57668,1
57669,0
57670,1
57671,1
57672,1
57673,0
57674,0
57675,0
57676,0
57677,0
57678,1
57679,1
57680,1
57681,0
57682,0
57683,1
57684,1
57685,0
57686,0
57687,0
57688,1
57689,0
57690,0
57691,1
57692,0
57693,0
57694,1
57695,1
57696,1
57697,1
57698,0
57699,1
57700,0
57701,1
57702,1
57703,0
57704,1
57705,1
57706,0
57707,0
57708,1
57709,1
57710,1
57711,1
57712,0
57713,0
57714,1
57715,0
57716,0
57717,1
57718,0
57719,1
57720,0
57721,0
57722,1
57723,0
57724,1
57725,1
57726,0
57727,0
57728,0
57729,1
57730,0
57731,0
57732,1
57733,1
57734,1
57735,1
57736,1
57737,0
57738,0
57739,0
57740,1
57741,1
57742,0
57743,0
57744,0
57745,1
57746,0
57747,0
57748,1
57749,0
57750,0
57751,0
57752,0
57753,0
57754,0
57755,1
57756,1
57757,0
57758,1
57759,1
57760,0
57761,1
57762,1
57763,0
57764,0
57765,1
57766,0
57767,0
57768,1
57769,0
57770,0
57771,1
57772,0
57773,0
57774,0
57775,0
57776,0
57777,0
57778,1
57779,0
57780,0
57781,1
57782,1
57783,1
57784,1
57785,1
57786,0
57787,0
57788,0
57789,0
57790,1
57791,0
57792,1
57793,1
57794,1
57795,0
57796,1
57797,0
57798,0
57799,0
57800,0
57801,1
57802,1
57803,0
57804,1
57805,1
57806,1
57807,0
57808,0
57809,1
57810,1
57811,1
57812,0
57813,0
57814,1
57815,0
57816,1
57817,0
57818,0
57819,1
57820,1
57821,0
57822,0
57823,0
57824,0
57825,1
57826,0
57827,0
57828,0
57829,0
57830,0
57831,0
57832,0
57833,0
57834,1
57835,0
57836,1
57837,0
57838,1
57839,0
57840,0
57841,1
57842,1
57843,0
57844,0
57845,1
57846,0
57847,1
57848,0
57849,0
57850,0
57851,1
57852,1
57853,0
57854,0
57855,0
57856,1
57857,0
57858,0
57859,0
57860,0
57861,0
57862,0
57863,1
57864,0
57865,1
57866,0
57867,1
57868,0
57869,0
57870,0
57871,1
57872,0
57873,1
57874,0
57875,0
57876,1
57877,1
57878,0
57879,0
57880,1
57881,1
57882,1
57883,0
57884,0
57885,0
57886,0
57887,1
57888,1
57889,0
57890,0
57891,1
57892,1
57893,1
57894,1
57895,0
57896,0
57897,0
57898,0
57899,1
57900,1
57901,0
57902,0
57903,1
57904,0
57905,0
57906,0
57907,0
57908,1
57909,0
57910,0
57911,0
57912,0
57913,0
57914,1
57915,0
57916,0
57917,0
57918,1
57919,0
57920,0
57921,1
57922,0
57923,0
57924,0
57925,0
57926,1
57927,0
57928,1
57929,1
57930,1
57931,1
57932,1
57933,1
57934,0
57935,0
57936,1
57937,1
57938,0
57939,0
57940,1
57941,0
57942,0
57943,0
57944,1
57945,1
57946,0
57947,0
57948,0
57949,1
57950,0
57951,1
57952,1
57953,0
57954,1
57955,0
57956,0
57957,1
57958,0
57959,1
57960,1
57961,1
57962,0
57963,0
57964,0
57965,0
57966,0
57967,0
57968,0
57969,0
57970,1
57971,0
57972,0
57973,0
57974,1
57975,0
57976,0
57977,0
57978,1
57979,0
57980,0
57981,0
57982,0
57983,0
57984,0
57985,0
57986,0
57987,0
57988,0
57989,0
57990,0
57991,0
57992,1
57993,1
57994,1
57995,1
57996,0
57997,0
57998,1
57999,0
58000,1
58001,0
58002,0
58003,1
58004,0
58005,0
58006,0
58007,0
58008,0
58009,1
58010,1
58011,1
58012,1
58013,1
58014,1
58015,0
58016,1
58017,1
58018,0
58019,1
58020,0
58021,1
58022,0
58023,0
58024,0
58025,1
58026,1
58027,0
58028,0
58029,1
58030,0
58031,0
58032,1
58033,0
58034,0
58035,0
58036,1
58037,0
58038,1
58039,0
58040,1
58041,0
58042,0
58043,0
58044,1
58045,1
58046,1
58047,0
58048,1
58049,0
58050,0
58051,0
58052,0
58053,0
58054,0
58055,0
58056,1
58057,1
58058,0
58059,0
58060,0
58061,1
58062,0
58063,0
58064,1
58065,1
58066,0
58067,1
58068,0
58069,1
58070,0
58071,0
58072,1
58073,1
58074,0
58075,1
58076,0
58077,0
58078,1
58079,0
58080,0
58081,0
58082,0
58083,1
58084,0
58085,0
58086,1
58087,1
58088,0
58089,0
58090,0
58091,1
58092,0
58093,1
58094,1
58095,0
58096,0
58097,0
58098,1
58099,1
58100,0
58101,1
58102,1
58103,0
58104,0
58105,1
58106,0
58107,1
58108,1
58109,0
58110,1
58111,0
58112,0
58113,0
58114,1
58115,1
58116,1
58117,0
58118,1
58119,0
58120,0
58121,0
58122,0
58123,1
58124,0
58125,0
58126,0
58127,1
58128,1
58129,0
58130,0
58131,0
58132,0
58133,0
58134,1
58135,0
58136,0
58137,1
58138,1
58139,0
58140,1
58141,0
58142,0
58143,0
58144,0
58145,0
58146,1
58147,0
58148,1
58149,0
58150,1
58151,1
58152,1
58153,1
58154,1
58155,0
58156,0
58157,0
58158,1
58159,0
58160,0
58161,1
58162,0
58163,0
58164,0
58165,0
58166,0
58167,1
58168,1
58169,0
58170,1
58171,0
58172,0
58173,1
58174,0
58175,1
58176,1
58177,1
58178,1
58179,1
58180,0
58181,1
58182,0
58183,0
58184,1
58185,1
58186,0
58187,0
58188,0
58189,0
58190,0
58191,1
58192,0
58193,0
58194,0
58195,0
58196,1
58197,1
58198,1
58199,0
58200,1
58201,1
58202,0
58203,0
58204,1
58205,1
58206,0
58207,1
58208,1
58209,1
58210,0
58211,0
58212,1
58213,1
58214,0
58215,0
58216,1
58217,1
58218,1
58219,1
58220,1
58221,1
58222,0
58223,1
58224,1
58225,1
58226,0
58227,0
58228,0
58229,0
58230,1
58231,1
58232,0
58233,0
58234,0
58235,0
58236,1
58237,1
58238,0
58239,1
58240,0
58241,1
58242,0
58243,1
58244,0
58245,0
58246,1
58247,1
58248,0
58249,0
58250,0
58251,0
58252,1
58253,0
58254,1
58255,0
58256,0
58257,1
58258,1
58259,0
58260,0
58261,1
58262,0
58263,0
58264,0
58265,0
58266,1
58267,1
58268,0
58269,1
58270,1
58271,0
58272,1
58273,1
58274,1
58275,1
58276,1
58277,0
58278,1
58279,0
58280,1
58281,0
58282,0
58283,0
58284,0
58285,0
58286,1
58287,1
58288,0
58289,1
58290,0
58291,0
58292,1
58293,1
58294,0
58295,0
58296,0
58297,1
58298,1
58299,0
58300,0
58301,0
58302,0
58303,0
58304,1
58305,1
58306,0
58307,0
58308,0
58309,1
58310,0
58311,0
58312,1
58313,1
58314,0
58315,0
58316,0
58317,0
58318,1
58319,1
58320,0
58321,0
58322,1
58323,1
58324,0
58325,0
58326,0
58327,1
58328,0
58329,1
58330,1
58331,0
58332,1
58333,0
58334,0
58335,1
58336,0
58337,0
58338,0
58339,1
58340,0
58341,0
58342,0
58343,1
58344,0
58345,0
58346,1
58347,1
58348,0
58349,1
58350,0
58351,0
58352,0
58353,1
58354,0
58355,1
58356,0
58357,0
58358,0
58359,0
58360,0
58361,1
58362,1
58363,0
58364,0
58365,1
58366,1
58367,0
58368,0
58369,0
58370,0
58371,0
58372,0
58373,0
58374,1
58375,0
58376,1
58377,0
58378,1
58379,1
58380,0
58381,1
58382,0
58383,1
58384,0
58385,1
58386,0
58387,0
58388,1
58389,0
58390,1
58391,0
58392,0
58393,0
58394,0
58395,1
58396,0
58397,1
58398,1
58399,0
58400,0
58401,1
58402,1
58403,0
58404,0
58405,1
58406,0
58407,0
58408,0
58409,0
58410,0
58411,0
58412,0
58413,0
58414,1
58415,1
58416,1
58417,0
58418,1
58419,0
58420,1
58421,0
58422,1
58423,0
58424,1
58425,1
58426,1
58427,0
58428,0
58429,1
58430,0
58431,0
58432,0
58433,1
58434,1
58435,1
58436,0
58437,0
58438,1
58439,1
58440,0
58441,1
58442,0
58443,1
58444,1
58445,1
58446,1
58447,0
58448,1
58449,0
58450,0
58451,0
58452,0
58453,0
58454,0
58455,1
58456,1
58457,1
58458,1
58459,0
58460,1
58461,0
58462,0
58463,1
58464,0
58465,1
58466,1
58467,1
58468,1
58469,0
58470,0
58471,1
58472,0
58473,1
58474,0
58475,1
58476,0
58477,1
58478,0
58479,0
58480,1
58481,1
58482,0
58483,1
58484,0
58485,0
58486,0
58487,0
58488,1
58489,1
58490,1
58491,0
58492,1
58493,0
58494,0
58495,1
58496,0
58497,0
58498,1
58499,0
58500,0
58501,0
58502,0
58503,1
58504,1
58505,1
58506,0
58507,1
58508,1
58509,1
58510,1
58511,1
58512,0
58513,0
58514,1
58515,1
58516,0
58517,1
58518,0
58519,0
58520,1
58521,1
58522,0
58523,0
58524,0
58525,0
58526,1
58527,0
58528,1
58529,0
58530,0
58531,0
58532,0
58533,1
58534,0
58535,0
58536,1
58537,0
58538,0
58539,0
58540,1
58541,0
58542,0
58543,0
58544,0
58545,0
58546,0
58547,1
58548,0
58549,0
58550,0
58551,0
58552,1
58553,1
58554,1
58555,1
58556,0
58557,0
58558,1
58559,1
58560,1
58561,1
58562,1
58563,0
58564,0
58565,1
58566,0
58567,0
58568,0
58569,1
58570,1
58571,1
58572,0
58573,0
58574,1
58575,0
58576,0
58577,1
58578,1
58579,1
58580,1
58581,0
58582,1
58583,1
58584,1
58585,0
58586,1
58587,0
58588,0
58589,0
58590,1
58591,0
58592,0
58593,1
58594,0
58595,0
58596,0
58597,1
58598,1
58599,0
58600,1
58601,1
58602,0
58603,0
58604,0
58605,0
58606,1
58607,0
58608,0
58609,1
58610,1
58611,0
58612,1
58613,0
58614,0
58615,0
58616,0
58617,1
58618,0
58619,1
58620,1
58621,1
58622,1
58623,0
58624,0
58625,0
58626,0
58627,1
58628,1
58629,1
58630,0
58631,1
58632,1
58633,1
58634,0
58635,1
58636,0
58637,0
58638,0
58639,1
58640,1
58641,0
58642,1
58643,0
58644,0
58645,1
58646,1
58647,0
58648,0
58649,1
58650,0
58651,0
58652,1
58653,0
58654,0
58655,0
58656,0
58657,0
58658,0
58659,0
58660,1
58661,1
58662,0
58663,0
58664,1
58665,0
58666,0
58667,1
58668,1
58669,0
58670,0
58671,0
58672,0
58673,0
58674,1
58675,0
58676,0
58677,1
58678,1
58679,0
58680,0
58681,0
58682,1
58683,0
58684,1
58685,0
58686,0
58687,1
58688,1
58689,0
58690,0
58691,0
58692,1
58693,0
58694,0
58695,0
58696,1
58697,0
58698,0
58699,0
58700,0
58701,0
58702,1
58703,1
58704,0
58705,0
58706,1
58707,0
58708,0
58709,0
58710,0
58711,1
58712,0
58713,0
58714,0
58715,0
58716,1
58717,1
58718,1
58719,0
58720,0
58721,0
58722,1
58723,0
58724,1
58725,0
58726,0
58727,0
58728,0
58729,0
58730,0
58731,0
58732,0
58733,1
58734,1
58735,1
58736,0
58737,0
58738,0
58739,1
58740,0
58741,0
58742,1
58743,0
58744,1
58745,1
58746,0
58747,0
58748,0
58749,1
58750,0
58751,1
58752,0
58753,0
58754,1
58755,1
58756,1
58757,0
58758,1
58759,0
58760,0
58761,0
58762,0
58763,0
58764,1
58765,1
58766,0
58767,0
58768,0
58769,1
58770,0
58771,0
58772,0
58773,0
58774,1
58775,0
58776,0
58777,1
58778,0
58779,1
58780,0
58781,1
58782,1
58783,1
58784,1
58785,0
58786,1
58787,1
58788,1
58789,1
58790,0
58791,0
58792,1
58793,1
58794,1
58795,0
58796,0
58797,0
58798,0
58799,1
58800,0
58801,1
58802,0
58803,1
58804,1
58805,0
58806,1
58807,1
58808,0
58809,1
58810,1
58811,1
58812,1
58813,1
58814,1
58815,0
58816,0
58817,0
58818,1
58819,1
58820,0
58821,1
58822,1
58823,1
58824,1
58825,0
58826,0
58827,0
58828,1
58829,1
58830,1
58831,1
58832,0
58833,1
58834,0
58835,1
58836,1
58837,0
58838,1
58839,0
58840,1
58841,1
58842,1
58843,0
58844,0
58845,0
58846,0
58847,0
58848,0
58849,0
58850,0
58851,0
58852,0
58853,1
58854,1
58855,0
58856,0
58857,1
58858,1
58859,0
58860,0
58861,0
58862,1
58863,0
58864,1
58865,0
58866,0
58867,1
58868,0
58869,0
58870,0
58871,0
58872,0
58873,1
58874,1
58875,1
58876,1
58877,0
58878,1
58879,0
58880,1
58881,0
58882,1
58883,0
58884,1
58885,1
58886,0
58887,1
58888,1
58889,0
58890,1
58891,1
58892,0
58893,1
58894,0
58895,1
58896,1
58897,0
58898,0
58899,1
58900,1
58901,0
58902,0
58903,1
58904,1
58905,0
58906,1
58907,1
58908,0
58909,1
58910,0
58911,1
58912,1
58913,0
58914,0
58915,0
58916,0
58917,1
58918,1
58919,1
58920,1
58921,1
58922,1
58923,1
58924,1
58925,0
58926,0
58927,1
58928,1
58929,0
58930,0
58931,1
58932,0
58933,0
58934,1
58935,0
58936,0
58937,0
58938,0
58939,0
58940,1
58941,0
58942,1
58943,1
58944,0
58945,0
58946,0
58947,1
58948,0
58949,0
58950,1
58951,1
58952,1
58953,1
58954,1
58955,0
58956,1
58957,1
58958,1
58959,0
58960,0
58961,0
58962,1
58963,0
58964,0
58965,0
58966,0
58967,0
58968,1
58969,0
58970,1
58971,1
58972,0
58973,0
58974,0
58975,0
58976,1
58977,0
58978,0
58979,1
58980,0
58981,1
58982,0
58983,1
58984,0
58985,0
58986,0
58987,0
58988,1
58989,1
58990,1
58991,0
58992,1
58993,0
58994,1
58995,1
58996,1
58997,0
58998,0
58999,0
59000,1
59001,1
59002,0
59003,0
59004,0
59005,0
59006,1
59007,0
59008,0
59009,1
59010,1
59011,0
59012,0
59013,0
59014,0
59015,1
59016,0
59017,1
59018,0
59019,0
59020,0
59021,0
59022,1
59023,1
59024,1
59025,1
59026,0
59027,0
59028,0
59029,0
59030,1
59031,1
59032,0
59033,1
59034,1
59035,1
59036,1
59037,1
59038,0
59039,0
59040,0
59041,0
59042,1
59043,1
59044,0
59045,0
59046,1
59047,0
59048,0
59049,0
59050,0
59051,1
59052,0
59053,0
59054,1
59055,0
59056,1
59057,1
59058,0
59059,0
59060,0
59061,0
59062,0
59063,0
59064,0
59065,0
59066,0
59067,1
59068,0
59069,0
59070,1
59071,1
59072,0
59073,1
59074,1
59075,0
59076,1
59077,0
59078,0
59079,0
59080,0
59081,1
59082,0
59083,1
59084,1
59085,0
59086,1
59087,0
59088,1
59089,0
59090,0
59091,1
59092,0
59093,0
59094,1
59095,0
59096,0
59097,1
59098,1
59099,1
59100,1
59101,0
59102,0
59103,0
59104,0
59105,1
59106,0
59107,0
59108,0
59109,1
59110,0
59111,1
59112,0
59113,1
59114,0
59115,0
59116,0
59117,1
59118,0
59119,1
59120,1
59121,0
59122,0
59123,0
59124,0
59125,0
59126,1
59127,1
59128,0
59129,1
59130,1
59131,0
59132,1
59133,0
59134,0
59135,0
59136,0
59137,0
59138,1
59139,0
59140,1
59141,0
59142,0
59143,0
59144,1
59145,1
59146,0
59147,1
59148,0
59149,0
59150,1
59151,0
59152,0
59153,0
59154,0
59155,1
59156,0
59157,0
59158,0
59159,0
59160,0
59161,1
59162,0
59163,1
59164,1
59165,0
59166,0
59167,1
59168,0
59169,1
59170,0
59171,0
59172,1
59173,0
59174,1
59175,1
59176,0
59177,1
59178,1
59179,0
59180,0
59181,0
59182,1
59183,1
59184,1
59185,1
59186,1
59187,0
59188,0
59189,1
59190,0
59191,1
59192,1
59193,0
59194,1
59195,1
59196,1
59197,1
59198,1
59199,1
59200,0
59201,0
59202,1
59203,1
59204,0
59205,0
59206,0
59207,1
59208,0
59209,1
59210,1
59211,1
59212,1
59213,1
59214,0
59215,1
59216,1
59217,1
59218,1
59219,0
59220,0
59221,0
59222,1
59223,1
59224,1
59225,0
59226,1
59227,1
59228,1
59229,1
59230,1
59231,0
59232,0
59233,0
59234,0
59235,0
59236,1
59237,0
59238,0
59239,1
59240,1
59241,0
59242,1
59243,1
59244,0
59245,0
59246,0
59247,0
59248,0
59249,0
59250,1
59251,0
59252,0
59253,0
59254,0
59255,1
59256,0
59257,0
59258,0
59259,1
59260,1
59261,0
59262,0
59263,1
59264,1
59265,0
59266,0
59267,1
59268,1
59269,1
59270,0
59271,0
59272,0
59273,0
59274,1
59275,1
59276,1
59277,0
59278,0
59279,1
59280,0
59281,1
59282,0
59283,0
59284,0
59285,0
59286,0
59287,0
59288,1
59289,1
59290,0
59291,1
59292,1
59293,0
59294,1
59295,1
59296,0
59297,1
59298,1
59299,0
59300,0
59301,0
59302,0
59303,1
59304,1
59305,1
59306,1
59307,0
59308,0
59309,0
59310,1
59311,1
59312,0
59313,0
59314,0
59315,0
59316,0
59317,1
59318,0
59319,0
59320,0
59321,0
59322,0
59323,1
59324,1
59325,1
59326,0
59327,0
59328,0
59329,0
59330,1
59331,0
59332,0
59333,0
59334,1
59335,1
59336,1
59337,1
59338,1
59339,0
59340,1
59341,1
59342,0
59343,1
59344,1
59345,0
59346,0
59347,1
59348,1
59349,0
59350,0
59351,0
59352,1
59353,1
59354,1
59355,0
59356,1
59357,0
59358,0
59359,0
59360,1
59361,0
59362,1
59363,0
59364,1
59365,0
59366,1
59367,1
59368,1
59369,0
59370,0
59371,0
59372,0
59373,0
59374,0
59375,0
59376,1
59377,1
59378,0
59379,0
59380,1
59381,1
59382,0
59383,0
59384,1
59385,1
59386,0
59387,1
59388,1
59389,0
59390,1
59391,0
59392,0
59393,1
59394,0
59395,1
59396,1
59397,1
59398,0
59399,0
59400,0
59401,0
59402,1
59403,0
59404,0
59405,0
59406,0
59407,1
59408,1
59409,1
59410,1
59411,0
59412,1
59413,1
59414,0
59415,1
59416,1
59417,1
59418,1
59419,1
59420,0
59421,0
59422,1
59423,0
59424,1
59425,1
59426,1
59427,0
59428,1
59429,0
59430,1
59431,1
59432,0
59433,1
59434,0
59435,0
59436,1
59437,0
59438,1
59439,1
59440,0
59441,0
59442,1
59443,0
59444,0
59445,0
59446,1
59447,0
59448,0
59449,0
59450,1
59451,1
59452,1
59453,0
59454,1
59455,0
59456,1
59457,1
59458,0
59459,0
59460,1
59461,0
59462,0
59463,1
59464,1
59465,0
59466,0
59467,1
59468,1
59469,0
59470,1
59471,1
59472,1
59473,0
59474,0
59475,0
59476,0
59477,0
59478,1
59479,0
59480,1
59481,0
59482,0
59483,1
59484,0
59485,0
59486,0
59487,0
59488,0
59489,0
59490,0
59491,0
